stream,section,date,start,stop,agency,crew,watervis,cloud,wind,weather,survey notes,reddID,clusterID,photoID,WPT,history,change,type,sup,propsup,fish,age,pottemp,PL,PW,TL,TW1,TW2,excavation,cover,covertype,comments
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR003,LCL002,20210708_110844,NA,repeat,N,TRUE,1,10,no,4,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR007,LCL002,20210708_110844,NA,repeat,N,TRUE,1,10,no,4,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR019,LCL002,20210708_110844,NA,repeat,N,TRUE,1,4,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR049,LCL002,20210708_110844,NA,repeat,N,TRUE,1,6,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR130,LCL002,20210708_110844,NA,repeat,N,TRUE,1,4,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR165,LCL002,20210708_110844,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR073,LCL013,20210708_111049,NA,repeat,N,TRUE,1,1,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR074,LCL013,20210708_111049,NA,repeat,N,TRUE,1,3,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR101,LCL013,20210708_111049,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR075,,20210708_111223,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,1,bank,"Yes, bank"
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR076,,20210708_111223,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,1,bank,"Yes, bank"
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR155,,20210708_111612,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR051,LCL022,20210708_111820,NA,repeat,N,TRUE,1,2,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR131,LCL022,20210708_111820,NA,repeat,N,TRUE,1,3,no,2,,NA,NA,NA,NA,NA,,,0,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR156,LCL022,20210708_111820,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR009,LCL004,20210708_112718,NA,repeat,N,TRUE,1,10,no,4,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR013,LCL004,20210708_112718,NA,repeat,N,test,1,10,no,4,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR034,LCL004,20210708_112718,NA,repeat,N,TRUE,1,9,no,4,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR050,LCL004,20210708_112718,NA,repeat,N,TRUE,1,8,no,4,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR132,LCL004,20210708_112718,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR133,LCL004,20210708_112718,NA,repeat,N,TRUE,1,2,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR166,LCL004,20210708_112718,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR167,LCL004,20210708_112718,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR078,LCL004,20210708_112718,NA,repeat,N,TRUE,1,8,no,4,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR134,LCL004,20210708_112718,NA,repeat,N,TRUE,1,8,no,4,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR020,LCL017,20210708_113343,NA,repeat,N,TRUE,1,4,no,4,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR102,LCL017,20210708_113343,NA,repeat,N,TRUE,1,10,no,4,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR103,LCL017,20210708_113343,NA,repeat,N,TRUE,1,10,no,4,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR135,LCL017,20210708_113343,NA,repeat,N,TRUE,1,2,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,3,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR173,LCL017,20210708_113343,NA,new,NA,test,1,0,no,1,,37,37,60,39,25,,0,,No
lower,4,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR168,,20210708_113834,NA,repeat,Y,TRUE,0,0,no,2,,64,100,118,93,61,,0,,No
lower,4,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR052,,20210708_114122,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,4,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR136,,20210708_114313,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,5,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR157,,20210708_114611,NA,repeat,N,TRUE,0,0,no,3,,NA,NA,NA,NA,NA,,1,lwd,"Yes, LWD"
lower,5,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR104,,20210708_114900,NA,repeat,N,TRUE,0,0,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,5,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR105,,20210708_114900,NA,repeat,N,TRUE,0,0,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,5,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR158,LCL028,20210708_115112,NA,repeat,N,TRUE,1,2,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,5,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR169,LCL028,20210708_115112,NA,repeat,N,TRUE,1,0,no,2,,36,33,105,49,37,,0,,No
lower,5,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR021,LCL018,20210708_115632,NA,repeat,N,TRUE,1,2,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,5,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR108,LCL018,20210708_115632,NA,repeat,N,TRUE,1,0,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,5,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR082,LCL023,20210708_115918,NA,repeat,N,TRUE,1,3,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,5,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR137,LCL023,20210708_115918,NA,repeat,N,TRUE,1,0,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,5,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR055,LCL023,20210708_115918,NA,repeat,N,TRUE,1,1,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,5,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR138,,20210708_120449,NA,repeat,N,TRUE,0,0,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,5,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR035,,20210708_120449,NA,repeat,N,TRUE,0,0,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,5,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR083,,20210708_120449,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,5,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR056,,20210708_120631,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,5,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR109,LCL029,20210708_120813,NA,repeat,N,TRUE,1,5,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,5,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR170,LCL029,20210708_120813,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,5,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR110,,20210708_120927,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,5,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR036,LCL019,20210708_121141,NA,repeat,N,TRUE,1,9,no,4,,NA,NA,NA,NA,NA,,0,,No
lower,5,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR111,LCL019,20210708_121141,NA,repeat,N,TRUE,1,7,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,5,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR112,LCL019,20210708_121141,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,5,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR159,LCL019,20210708_121141,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,6,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR084,,20210708_123208,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,6,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR113,,20210708_123256,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,6,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR027,LCL020,20210708_123540,NA,repeat,N,TRUE,1,6,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,6,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR114,LCL020,20210708_123540,NA,repeat,N,TRUE,1,7,no,4,,NA,NA,NA,NA,NA,,0,,No
lower,6,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR140,LCL020,20210708_123540,NA,repeat,N,TRUE,1,2,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,6,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR160,LCL020,20210708_123540,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,6,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR057,LCL008,20210708_123958,NA,repeat,N,TRUE,1,4,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,6,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR014,LCL008,20210708_123958,NA,repeat,N,TRUE,1,10,no,4,,NA,NA,NA,NA,NA,,0,,No
lower,6,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR037,LCL008,20210708_123958,NA,repeat,N,TRUE,1,9,no,4,,NA,NA,NA,NA,NA,,0,,No
lower,6,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR038,LCL008,20210708_123958,NA,repeat,N,TRUE,1,10,no,4,,NA,NA,NA,NA,NA,,0,,No
lower,6,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR039,LCL008,20210708_123958,NA,repeat,N,TRUE,1,6,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,6,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR141,LCL008,20210708_123958,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,6,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR142,LCL008,20210708_123958,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,6,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR085,,20210708_124224,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,6,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR171,,20210708_124341,NA,repeat,Y,TRUE,0,0,no,2,,36,85,182,89,62,,0,,No
lower,6,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR086,LCL024,20210708_124558,NA,repeat,N,TRUE,1,4,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,6,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR139,LCL024,20210708_124558,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,6,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR174,,20210708_124840,NA,new,NA,test,0,0,no,1,,40,31,43,51,50,,0,,No
lower,6,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR115,,20210708_124957,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,6,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR143,,20210708_125223,NA,repeat,N,TRUE,0,0,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,7,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR058,LCL021,20210708_125541,NA,repeat,N,TRUE,1,2,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,7,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR116,LCL021,20210708_125541,NA,repeat,N,TRUE,1,0,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,7,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR148,,20210708_130218,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,7,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR149,,20210708_130323,NA,repeat,N,TRUE,0,0,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,7,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR150,,20210708_130455,NA,repeat,N,TRUE,0,0,no,4,,NA,NA,NA,NA,NA,,0,,No
lower,7,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR118,LCL025,20210708_130628,NA,repeat,N,TRUE,1,1,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,7,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR151,LCL025,20210708_130628,NA,repeat,N,TRUE,1,0,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,7,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR090,,20210708_130912,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,7,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR091,,20210708_130912,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,1,tree,"Yes, tree"
lower,7,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR092,,20210708_130912,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,1,tree,"Yes, tree"
lower,7,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR029,LCL011,20210708_131246,NA,repeat,N,TRUE,1,9,no,4,,NA,NA,NA,NA,NA,,0,,No
lower,7,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR060,LCL011,20210708_131246,NA,repeat,N,TRUE,1,5,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,7,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR093,LCL011,20210708_131246,NA,repeat,N,TRUE,1,4,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,7,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR161,LCL011,20210708_131246,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,7,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR119,,20210708_131551,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,7,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR094,,20210708_131737,NA,repeat,N,TRUE,0,0,no,3,,NA,NA,NA,NA,NA,,0,,No
lower,7,2021-07-08,10:05,13:19,UW,"JB, QH, SP",good,0,none,overcast,Smoke haze. Cover noted in comments,LR120,,20210708_131907,NA,repeat,N,TRUE,0,0,no,2,,NA,NA,NA,NA,NA,,0,,No
lower,1,2021-07-14,12:34,14:42,UW,"JB, QH, SP",good,0,none,sun,,LR175,,20210714_123809,NA,new,NA,TRUE,0,0,no,1,,33,78,100,65,51,,0,,
lower,1,2021-07-14,12:34,14:42,UW,"JB, QH, SP",good,0,none,sun,,LR012,LCL009,20210714_124702,NA,repeat,N,TRUE,1,8,no,4,,NA,NA,NA,NA,NA,,0,,
lower,1,2021-07-14,12:34,14:42,UW,"JB, QH, SP",good,0,none,sun,,LR096,LCL009,20210714_124702,NA,repeat,N,TRUE,1,7,no,4,,NA,NA,NA,NA,NA,,0,,
lower,1,2021-07-14,12:34,14:42,UW,"JB, QH, SP",good,0,none,sun,,LR042,LCL009,20210714_124702,NA,repeat,N,TRUE,1,9,no,4,,NA,NA,NA,NA,NA,,0,,
lower,1,2021-07-14,12:34,14:42,UW,"JB, QH, SP",good,0,none,sun,,LR122,LCL009,20210714_124702,NA,repeat,N,TRUE,1,0,no,3,,NA,NA,NA,NA,NA,,0,,
lower,1,2021-07-14,12:34,14:42,UW,"JB, QH, SP",good,0,none,sun,,LR176,LCL009,20210714_124702,NA,new,NA,TRUE,1,0,no,1,,24,58,130,65,58,,0,,
lower,1,2021-07-14,12:34,14:42,UW,"JB, QH, SP",good,0,none,sun,,LR097,LCL027,20210714_125224,NA,repeat,N,TRUE,1,3,no,3,,NA,NA,NA,NA,NA,,1,tree,
lower,1,2021-07-14,12:34,14:42,UW,"JB, QH, SP",good,0,none,sun,,LR152,LCL027,20210714_125224,NA,repeat,N,TRUE,1,2,no,2,,NA,NA,NA,NA,NA,,1,tree,
lower,1,2021-07-14,12:34,14:42,UW,"JB, QH, SP",good,0,none,sun,,LR177,LCL027,20210714_125224,NA,new,NA,TRUE,1,0,no,1,,31,28,51,43,42,,1,tree,
lower,7,2021-07-14,12:34,14:42,UW,"JB, QH, SP",good,0,none,sun,,LR178,,20210714_141202,NA,new,NA,TRUE,0,0,no,1,,43,40,96,55,49,,1,bank,
lower,7,2021-07-14,12:34,14:42,UW,"JB, QH, SP",good,0,none,sun,,LR179,LCL006,20210714_141704,NA,new,NA,TRUE,1,0,no,1,,52,46,158,57,64,,0,,
lower,7,2021-07-14,12:34,14:42,UW,"JB, QH, SP",good,0,none,sun,,LR087,LCL006,20210714_141704,NA,repeat,N,TRUE,1,5,no,3,,NA,NA,NA,NA,NA,,0,,
lower,7,2021-07-14,12:34,14:42,UW,"JB, QH, SP",good,0,none,sun,,LR088,LCL006,20210714_141704,NA,repeat,N,TRUE,1,0,no,3,,NA,NA,NA,NA,NA,,0,,
lower,2,2021-06-25,10:44,16:01,UW,"JB, QH, SP",good,1,none,sun,,LR001,LCL001,NA,NA,repeat,N,TRUE,1,4,no,2,,NA,NA,NA,NA,NA,,1,bank,
lower,2,2021-06-25,10:44,16:01,UW,"JB, QH, SP",good,1,none,sun,,LR006,LCL001,NA,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,1,bank,
lower,2,2021-06-25,10:44,16:01,UW,"JB, QH, SP",good,1,none,sun,,LR008,,NA,NA,repeat,N,test,0,0,no,3,,NA,NA,NA,NA,NA,,1,bank,
lower,2,2021-06-25,10:44,16:01,UW,"JB, QH, SP",good,1,none,sun,,LR018,,NA,NA,repeat,N,TRUE,0,0,no,4,,NA,NA,NA,NA,NA,,1,tree,
lower,5,2021-06-25,10:44,16:01,UW,"JB, QH, SP",good,1,none,sun,,LR010,LCL003,NA,NA,repeat,N,test,1,0,no,4,,NA,NA,NA,NA,NA,,0,,
lower,5,2021-06-25,10:44,16:01,UW,"JB, QH, SP",good,1,none,sun,,LR011,LCL003,NA,NA,repeat,N,test,1,1,no,4,,NA,NA,NA,NA,NA,,0,,
lower,2,2021-06-29,13:24,17:33,UW,"JB, QH, SP",good,2,light,sun,,LR001,LCL001,NA,NA,repeat,N,TRUE,1,4,no,3,,NA,NA,NA,NA,NA,,1,bank,
lower,2,2021-06-29,13:24,17:33,UW,"JB, QH, SP",good,2,light,sun,,LR006,LCL001,NA,NA,repeat,N,TRUE,1,0,no,2,,NA,NA,NA,NA,NA,,1,bank,
lower,2,2021-06-29,13:24,17:33,UW,"JB, QH, SP",good,2,light,sun,,LR008,,NA,NA,repeat,N,test,0,0,no,4,,NA,NA,NA,NA,NA,,1,bank,
lower,2,2021-06-29,13:24,17:33,UW,"JB, QH, SP",good,2,light,sun,,LR016,LCL005,NA,NA,repeat,N,TRUE,1,10,no,4,,NA,NA,NA,NA,NA,,0,,
lower,2,2021-06-29,13:24,17:33,UW,"JB, QH, SP",good,2,light,sun,,LR018,,NA,NA,repeat,N,TRUE,0,0,no,4,,NA,NA,NA,NA,NA,,1,tree,
lower,3,2021-06-29,13:24,17:33,UW,"JB, QH, SP",good,2,light,sun,,LR003,LCL002,NA,NA,repeat,N,TRUE,1,10,no,4,,NA,NA,NA,NA,NA,,0,,
lower,3,2021-06-29,13:24,17:33,UW,"JB, QH, SP",good,2,light,sun,,LR007,LCL002,NA,NA,repeat,N,TRUE,1,10,no,4,,NA,NA,NA,NA,NA,,0,,
lower,5,2021-06-29,13:24,17:33,UW,"JB, QH, SP",good,2,light,sun,,LR004,LCL003,NA,NA,repeat,N,TRUE,1,9,no,4,,NA,NA,NA,NA,NA,,0,,
lower,5,2021-06-29,13:24,17:33,UW,"JB, QH, SP",good,2,light,sun,,LR010,LCL003,NA,NA,repeat,N,test,1,0,no,4,,NA,NA,NA,NA,NA,,0,,
lower,5,2021-06-29,13:24,17:33,UW,"JB, QH, SP",good,2,light,sun,,LR011,LCL003,NA,NA,repeat,N,test,1,1,no,4,,NA,NA,NA,NA,NA,,0,,
lower,5,2021-06-29,13:24,17:33,UW,"JB, QH, SP",good,2,light,sun,,LR026,LCL003,NA,NA,repeat,N,TRUE,1,3,no,3,,NA,NA,NA,NA,NA,,0,,
lower,5,2021-06-29,13:24,17:33,UW,"JB, QH, SP",good,2,light,sun,,LR053,LCL003,NA,NA,repeat,N,TRUE,1,0,no,3,,NA,NA,NA,NA,NA,,0,,
lower,5,2021-06-29,13:24,17:33,UW,"JB, QH, SP",good,2,light,sun,,LR054,LCL003,NA,NA,repeat,N,TRUE,1,0,no,3,,NA,NA,NA,NA,NA,,0,,
